"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","1780","知恩院唐門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19100829","","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00557739000000","135.78380900000000"
"102","1772","知恩院経蔵","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19000407","","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00469680000000","135.78458562000000"
"102","1773","知恩院三門","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸前期","19020731","20020523","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00480000000000","135.78170000000000"
"102","1771","知恩院勢至堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","18990405","","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00577919000000","135.78490973000000"
"102","1781","知恩院大鐘楼","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","19970529","","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00424020000000","135.78397290000000"
"102","1774","知恩院本堂（御影堂）","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸前期","19100829","20020523","京都府","京都府京都市東山区新橋通大和大路東入三丁目林下町","","知恩院","","35.00522000000000","135.78330000000000"
"102","00004948","知恩寺","御影堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004949","知恩寺","釈迦堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004950","知恩寺","阿弥陀堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸末期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004951","知恩寺","御廟","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004952","知恩寺","勢至堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004953","知恩寺","鎮守堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004954","知恩寺","鐘楼","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004955","知恩寺","総門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","00004956","知恩寺","西門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20170223","","京都府","京都府京都市左京区田中門前町","","宗教法人知恩寺","","35.03107000000000","135.77940000000000"
"102","1978","智恩寺多宝塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19040218","","京都府","京都府宮津市字文殊","","智恩寺","","35.55792000000000","135.18400000000000"
"102","00005009","聴竹居（旧藤井厚二自邸）","本屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20170731","","京都府","乙訓郡大山崎町大字大山崎小字谷田77番","","株式会社 竹中工務店","","34.89327000000000","135.67910000000000"
"102","00005010","聴竹居（旧藤井厚二自邸）","閑室","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20170731","","京都府","乙訓郡大山崎町大字大山崎小字谷田77番","","株式会社 竹中工務店","","34.89327000000000","135.67910000000000"
"102","00005011","聴竹居（旧藤井厚二自邸）","茶室","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20170731","","京都府","乙訓郡大山崎町大字大山崎小字谷田77番","","株式会社 竹中工務店","","34.89327000000000","135.67910000000000"
"102","1893","長福寺宝塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","室町前期","19600209","","京都府","京都府京都市右京区梅津中村町","","長福寺","","35.00232000000000","135.70040000000000"
"102","1798","旧帝国京都博物館","札売場及び袖塀（南）","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","19690312","","京都府","京都府京都市東山区茶屋町527番地京都国立博物館構内","","独立行政法人国立博物館","","34.98991458000000","135.77140447000000"
"102","1795","旧帝国京都博物館","本館","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","19690312","","京都府","京都府京都市東山区茶屋町527番地京都国立博物館構内","","独立行政法人国立博物館","","34.98998972000000","135.77315360000000"
"102","1796","旧帝国京都博物館","表門","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","19690312","","京都府","京都府京都市東山区茶屋町527番地京都国立博物館構内","","独立行政法人国立博物館","","34.99003402000000","135.77142437000000"
"102","1797","旧帝国京都博物館","札売場及び袖塀（北）","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","19690312","","京都府","京都府京都市東山区茶屋町527番地京都国立博物館構内","","独立行政法人国立博物館","","34.99015347000000","135.77141869000000"
"102","1890","天球院本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19220413","","京都府","京都府京都市右京区花園妙心寺町","","天球院","","35.02563000000000","135.71970000000000"
"102","2026","天神社十三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","鎌倉後期","19570219","","京都府","京都府木津川市山城町大字神童子","","天神社","","34.76563000000000","135.83650000000000"
"102","2046","天満宮本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町前期","19410703","","京都府","京都府相楽郡和束町大字園","","天満宮","","34.80623000000000","135.91300000000000"
"102","1628","同志社（旧英学校、神学校及び波理須理科学校）","有終館","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19790521","","京都府","京都府京都市上京区今出川通烏丸東入玄武町","","学校法人同志社","","35.02934000000000","135.76150000000000"
"102","1626","同志社（旧英学校、神学校及び波理須理科学校）","彰栄館","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19790521","","京都府","京都府京都市上京区今出川通烏丸東入玄武町","","学校法人同志社","","35.03016000000000","135.75970000000000"
"102","1630","同志社（旧英学校、神学校及び波理須理科学校）","クラーク記念館","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19790521","","京都府","京都府京都市上京区今出川通烏丸東入玄武町","","学校法人同志社","","35.03018000000000","135.76180000000000"
"102","1629","同志社（旧英学校、神学校及び波理須理科学校）","ハリス理化学館","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19790521","","京都府","京都府京都市上京区今出川通烏丸東入玄武町","","学校法人同志社","","35.03027000000000","135.76090000000000"
"102","1627","同志社（旧英学校、神学校及び波理須理科学校）","礼拝堂","国宝・重要文化財(建造物)","重要文化財","近代／学校","","明治","19630701","","京都府","京都府京都市上京区今出川通烏丸東入玄武町","","学校法人同志社","","35.03031000000000","135.76040000000000"
"102","1643","東照宮","本殿・石の間・拝殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19560628","","京都府","京都府京都市左京区南禅寺福地町","","金地院","","35.00977000000000","135.79010000000000"
"102","1763","東福寺偃月橋","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","桃山","19670615","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97698139000000","135.77480569000000"
"102","1757","東福寺月下門（月華門）","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19020731","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97767667000000","135.77308561000000"
"102","1753","東福寺三門","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","室町中期","18971228","19520329","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97569663000000","135.77375692000000"
"102","1762","東福寺十三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","室町前期","19600209","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97577496000000","135.77455598000000"
"102","1768","東福寺常楽庵","楼門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97784432000000","135.77398445000000"
"102","1765","東福寺常楽庵","客殿（普門院）","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97806561000000","135.77379171000000"
"102","1764","東福寺常楽庵","開山堂・昭堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97818220000000","135.77408201000000"
"102","1770","東福寺常楽庵","裏門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97821076000000","135.77360373000000"
"102","1769","東福寺常楽庵","鐘楼","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97824407000000","135.77367036000000"
"102","1766","東福寺常楽庵","塔司寮（書院）","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97825359000000","135.77387975000000"
"102","1767","東福寺常楽庵","庫裏","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","19971203","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97839397000000","135.77381313000000"
"102","1756","東福寺鐘楼","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","19020417","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97580629000000","135.77474204000000"
"102","1754","東福寺禅堂（選仏場）","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","18981228","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97615392000000","135.77310669000000"
"102","1758","東福寺東司","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19020731","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97566430000000","135.77298918000000"
"102","1760","東福寺二王門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19240415","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97996028000000","135.77119586000000"
"102","1759","東福寺浴室","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","19070828","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97547824000000","135.77436013000000"
"102","1761","東福寺六波羅門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19530331","","京都府","京都府京都市東山区本町十五丁目","","東福寺","","34.97536955000000","135.77325358000000"
"102","1984","遠山家住宅（京都府亀岡市河原林町）","主屋","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19750623","","京都府","京都府亀岡市河原林町河原尻東垣内63番地","","","","35.04471534000000","135.57225605000000"
"102","00005351","遠山家住宅（京都府亀岡市河原林町）","米蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸末期","","","京都府","京都府亀岡市河原林町河原尻東垣内六三番地","","","","35.04496083000000","135.57294500000000"
"102","00005352","遠山家住宅（京都府亀岡市河原林町）","借物蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸中期","","","京都府","京都府亀岡市河原林町河原尻東垣内六三番地","","","","35.04496083000000","135.57294500000000"
"102","00005353","遠山家住宅（京都府亀岡市河原林町）","長屋門","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","","","京都府","京都府亀岡市河原林町河原尻東垣内六三番地","","","","35.04496083000000","135.57294500000000"
"102","1638","南禅寺三門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","18990405","","京都府","京都府京都市左京区南禅寺福地町","","南禅寺","","35.01129000000000","135.79260000000000"
"102","1640","南禅寺勅使門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19560628","","京都府","京都府京都市左京区南禅寺福地町","","南禅寺","","35.01130000000000","135.79160000000000"
"102","1639","南禅寺方丈","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","桃山","19020731","19531114","京都府","京都府京都市左京区南禅寺福地町","","南禅寺","","35.01136000000000","135.79440000000000"
"102","1701","二条城","二の丸御殿遠侍及び車寄","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01324000000000","135.75020000000000"
"102","1702","二条城","二の丸御殿式台","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01337000000000","135.74990000000000"
"102","1703","二条城","二の丸御殿大広間","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01351000000000","135.74970000000000"
"102","1704","二条城","二の丸御殿蘇鉄之間","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01363000000000","135.74960000000000"
"102","1705","二条城","二の丸御殿黒書院（小広間）","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01389000000000","135.74940000000000"
"102","1706","二条城","二の丸御殿白書院（御座の間）","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19391028","19520329","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01414000000000","135.74930000000000"
"102","1712","二条城","東南隅櫓","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01225000000000","135.75100000000000"
"102","1713","二条城","東南隅櫓北方多門塀","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01258000000000","135.75100000000000"
"102","1714","二条城","西南隅櫓","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01264000000000","135.74570000000000"
"102","1709","二条城","東大手門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","江戸中期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01287000000000","135.75100000000000"
"102","1721","二条城","南中仕切門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296000000000","135.74760000000000"
"102","1719","二条城","桃山門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01313000000000","135.74870000000000"
"102","1717","二条城","土蔵（南）（米蔵）","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01332000000000","135.74640000000000"
"102","1694","二条城","本丸櫓門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","江戸前期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01392000000000","135.74850000000000"
"102","1715","二条城","土蔵（米蔵）","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01443000000000","135.75030000000000"
"102","1718","二条城","鳴子門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01456000000000","135.74880000000000"
"102","1711","二条城","西門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01469000000000","135.74580000000000"
"102","1716","二条城","土蔵（北）（米蔵）","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01481000000000","135.74650000000000"
"102","1720","二条城","北中仕切門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01509000000000","135.74770000000000"
"102","1710","二条城","北大手門","国宝・重要文化財(建造物)","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01553000000000","135.75020000000000"
"102","1699","二条城","二の丸御殿唐門","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01263000000000","135.75030000000000"
"102","1700","二条城","二の丸御殿築地","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296000000000","135.75060000000000"
"102","1708","二条城","二の丸御殿御清所","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01374000000000","135.75010000000000"
"102","1697","二条城","本丸御殿御常御殿","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01387000000000","135.74780000000000"
"102","1707","二条城","二の丸御殿台所","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01403000000000","135.75020000000000"
"102","1696","二条城","本丸御殿御書院","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸後期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01421000000000","135.74780000000000"
"102","1695","二条城","本丸御殿玄関","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01426000000000","135.74750000000000"
"102","1698","二条城","本丸御殿台所及び雁之間","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01436000000000","135.74770000000000"
"102","1726","旧日本銀行京都支店","","国宝・重要文化財(建造物)","重要文化財","近代／商業・業務","","明治","19690312","","京都府","京都府京都市中京区三条通高倉西入菱屋町48番地","","京都府","","35.00873000000000","135.76220000000000"
"102","1863","仁和寺","九所明神本殿　（左殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03065000000000","135.71490000000000"
"102","1864","仁和寺","九所明神本殿　（右殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03066000000000","135.71470000000000"
"102","1862","仁和寺","九所明神本殿 （中殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03066000000000","135.71480000000000"
"102","1857","仁和寺","二王門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19310119","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.02821000000000","135.71370000000000"
"102","1865","仁和寺","本坊表門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.02840000000000","135.71350000000000"
"102","1854","仁和寺","五重塔","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19000407","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03023000000000","135.71430000000000"
"102","1855","仁和寺","観音堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03029000000000","135.71320000000000"
"102","1856","仁和寺","中門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03075000000000","135.71380000000000"
"102","1861","仁和寺","御影堂中門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03088000000000","135.71280000000000"
"102","1858","仁和寺","鐘楼","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03094000000000","135.71320000000000"
"102","1859","仁和寺","経蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19730602","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03097000000000","135.71440000000000"
"102","1860","仁和寺","御影堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19080801","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03120000000000","135.71280000000000"
"102","1867","仁和寺","飛濤亭","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸末期","19370729","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.02934000000000","135.71350000000000"
"102","1866","仁和寺","遼廓亭","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸中期","19370729","","京都府","京都府京都市右京区御室大内","","仁和寺","","35.02949000000000","135.71270000000000"
"102","1853","仁和寺金堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","桃山","19000407","19531114","京都府","京都府京都市右京区御室大内","","仁和寺","","35.03106000000000","135.71380000000000"
"102","00004175","野村碧雲荘","花泛亭","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01289000000000","135.79180000000000"
"102","00004177","野村碧雲荘","露（田舎家）","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01294000000000","135.79200000000000"
"102","00004174","野村碧雲荘","龍頭軒","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01304000000000","135.79140000000000"
"102","00004178","野村碧雲荘","羅月及び蘆葉舟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01309000000000","135.79210000000000"
"102","00004173","野村碧雲荘","不老門","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01312000000000","135.79140000000000"
"102","00004179","野村碧雲荘","巽蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01320000000000","135.79350000000000"
"102","00004176","野村碧雲荘","待月軒","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01322000000000","135.79170000000000"
"102","00004180","野村碧雲荘","東門","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01328000000000","135.79360000000000"
"102","00004172","野村碧雲荘","大黒堂","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01334000000000","135.79160000000000"
"102","00004171","野村碧雲荘","西門及び事務所","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01350000000000","135.79160000000000"
"102","00004166","野村碧雲荘","中書院","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01351000000000","135.79230000000000"
"102","00004077","野村碧雲荘","大玄関及び能舞台","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01353000000000","135.79300000000000"
"102","00004165","野村碧雲荘","大書院","国宝・重要文化財(建造物)","重要文化財","近代／住居","","昭和","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01354000000000","135.79270000000000"
"102","00004169","野村碧雲荘","旧館（北泉居）","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01358000000000","135.79180000000000"
"102","00004170","野村碧雲荘","台所蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01363000000000","135.79170000000000"
"102","00004168","野村碧雲荘","廊下蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01363000000000","135.79190000000000"
"102","00004167","野村碧雲荘","洋室及び書斎","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20061219","","京都府","京都府京都市左京区南禅寺下河原町37番2、同南禅寺福地町57番","","野村ホールディングス株式会社、野村殖産株式会社","","35.01364000000000","135.79210000000000"
"102","1951","白山神社拝殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","鎌倉後期","19100829","","京都府","京都府宇治市白川娑婆山","","白山神社","","34.87714000000000","135.81280000000000"
"102","2040","白山神社本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町中期","19530331","","京都府","京都府木津川市加茂町大字岩船","","白山神社","","34.72054000000000","135.88540000000000"
"102","2015","白山神社本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19230328","","京都府","京都府京田辺市宮津","","白山神社","","34.82130000000000","135.76060000000000"
